GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
-0.005978662264141426,-0.01224785108030303,0.0021654105179745573,-0.000439891462964882,-9.688421052631579,-25.569473684210525,19.893595989974934,18.363771428571425,978.9960452380952,-0.0010341728437519991,-0.003713725431119078,-0.1901497935839196,-0.9455804664723618,1
-0.00962325689284974,-0.008822928615129533,-1.5832131519443123e-05,-5.5401454684232716e-05,-30.97728260869565,-0.6384782608695652,0.01778382038488954,-0.0011888809693513724,973.5194628571428,-0.0007527414770661438,0.0023024798321580873,-0.2409603794583333,-0.92615477796875,1
0.05716650236414135,-0.09303175032323233,0.05479838414699555,-0.09230434233181373,-12.11079365079365,4.443492063492063,-45.43701104356637,22.258744782168197,978.0928204761904,-0.014909009308626918,0.30268993089408097,-0.3798862675502539,-0.9370149990456852,1
-0.12934446667563454,0.0091304514502538,-0.030928935250824408,0.006234588996265111,12.924705882352939,-37.071016042780755,7.829234914611008,-7.984286527514232,973.5022359999999,0.12234128261081235,0.2453369244380036,-0.4118578999500001,-1.1425618128636363,1
-0.04708088575581632,-0.03346479371122449,-0.002010593291499262,0.00666207573092395,-1.5092063492063492,-8.236825396825397,1.0324889564336373,0.5663666666666668,973.5935628571428,-0.012797828845452905,-0.060013988406369935,-0.2880207071790244,-0.6825853639790244,1
-0.010924480178756477,-0.009646714746113987,6.209897252168883e-08,2.7503655974998178e-09,-3.719032258064516,-25.81258064516129,0.15773115954664327,0.17405105492589368,991.0502004761903,8.012947497319372e-06,1.7098237221297925e-06,-3.0134372887755103,18.45029201020408,1
-0.0236779235560606,-0.02273236784343434,-0.00391534208716667,-0.019967432777384882,-3.582857142857143,-27.705079365079364,9.190638601823704,4.656167679837896,978.888983,0.005822256742514981,0.01762819312466611,-0.24520395403705586,-1.0020056618274111,1
-0.009263227756262626,-0.006530124915959596,-2.546924079181047e-05,-2.3672763955739082e-05,-22.529368421052627,-42.89968421052632,29.967837894736828,8.761969423558902,975.1662914285713,-0.00024288114151698397,-0.000148675386640037,-0.21271964275252525,-0.9895179474242424,1
-0.008871823654242423,-0.008768256269191919,-2.4044517503162185e-05,-2.239991721367399e-05,42.310158730158726,-18.05873015873016,2.309444478216819,4.870366767983788,972.9617465,-0.006750421724483826,-0.030055914285364325,-0.1947359515075377,-0.9633503341708544,1
-0.004377317634010153,0.0021494547319796955,0.0010885425279922797,0.0026513402174376693,8.422021276595745,-33.10404255319149,13.08928522016156,5.697590032995789,974.3557147619048,0.0056043289030734715,-0.00767111108520427,-0.2344862772676768,-0.9736369626262626,1
-0.009308958686868686,-0.005068076327777778,-3.122372465028113e-08,4.8722945820033426e-08,20.220315789473684,-61.70115789473685,2.82960671679198,4.913948671679195,975.1717023809523,-5.736185322206896e-06,-6.342851593582826e-05,-0.2240860608080808,-0.976024481010101,1
-0.005735211561313138,-0.012406564705252513,0.006605436697320882,-0.008105923201079912,-29.67174603174603,-0.25174603174603355,-2.5217535967578533,6.041849746707193,973.4831485714287,-0.08256500462144531,-0.10666261593735996,-0.31420045475808084,-0.8951089199949495,1
-0.00314333723888889,0.0029308223700000003,0.0011569238387114148,0.0008356306033880933,10.363174603174603,-8.952698412698412,6.851197973657548,10.646851266464033,923.9123690476193,-0.008178483640875731,-0.0009507013998275406,-0.18166349941557788,-0.9753521226633166,1
-0.010081006393939392,-0.009099133840909093,-9.420567707576587e-09,7.080421605626068e-08,-27.06536842105263,-39.183473684210526,0.0028955388471177327,0.0013730325814535252,978.415199047619,-0.001619458655400784,-0.001604030714409012,-0.5840434103940887,-0.908122699359606,1
-0.05475702642335024,-0.040037991574619285,0.0057677040851396326,0.00317701974504338,25.604361702127658,-24.181595744680852,6.886216623051528,2.97542283536238,979.0573857142856,0.000322189606800127,-0.005547431229981264,-0.18545708909090908,-0.9288772815656564,1
0.017414932509648234,-0.02014233053949748,-0.0051698105939718105,0.005329444066941518,29.95396825396825,-23.96031746031746,0.7744385005065855,0.4448774062816614,978.2114252380952,0.002597287913041703,0.0034690288184452854,-0.21253458756059115,-0.9440347822167487,1
0.043861861924120615,0.0009555258492462273,0.0049825340672356964,-0.012283017825258905,-5.2335789473684216,-26.66147368421053,7.760430676691719,5.275736340852127,978.7567914285713,0.003387025133741293,0.014807404809814574,-0.20191339298500002,-1.0165894808,1
0.10331535511744751,0.05715516243008498,-0.08196316115086379,-0.09931390475940191,-3.6001810742852047,0.04141684750120168,-0.05572478185047756,-0.06823736724234024,-0.017532695836596505,-0.12608249957716713,0.15152737124844148,0.033912254784657536,-0.4972309853242079,0
-0.5748468449214376,0.3249405581339999,-0.100036081340534,0.0785369268022209,-0.05290368795752816,0.07458237308764885,-33.152284372941466,125.56850090511362,-0.017298955756852512,0.0521451790533197,0.06323462397691075,-0.042387103660906,-0.2913020236309846,0
0.439434473597793,-0.4845237874715415,-0.07094903741072199,0.46355891902140145,-0.0013756755199750422,-1.155727148143637,-0.02896029813494714,-0.057617677700864754,-0.017246418505138146,-9.199327829623744,-4.284883497839771,5.50352059622936,-0.705861931846338,0
1.814936929183559,0.1647579573233687,0.499958625654316,-0.20332621356860398,0.024142901747337672,0.04571033992281803,-16.549464774136204,5.420169499760471,-0.016474598560255446,-0.09402016822607596,0.18652685439165198,-0.03737514523730862,-0.31988145990428324,0
4.169083767484425,-8.400784085833864,-0.9253524827885001,1.1006144236503825,0.013101823247912163,-0.3682107424564611,-0.08983848280801719,-0.3393094159643153,-0.017773809695308212,0.07249326311877133,-0.10062243223415165,0.008301243292664325,-0.28525224035693464,0
1.8787242147209269,-3.0830778363488704,8.800140056337113,19.293518825738843,-0.002861134421199916,0.040879071547325424,-0.856072035527738,-0.31755219041998234,-0.019446565654995092,-8.111549373084806,-1.0581370054294725,-0.3307092806160786,-0.20650903481105132,0
0.21502038571813684,-0.2426450749967419,0.12164262004867613,0.03229287344953041,0.003937521613312446,0.04914396884566047,-0.2590358174954911,-0.11995287163238635,-0.017164266440238916,-4.4117230557024705,4.90534657811962,0.5487040296326036,-0.388366763568129,0
-0.012216791336259537,-1.8695574154999708,-9.038172051072122,-4.870902774740072,0.004475544339080979,0.05394200534436572,-0.7834814125221936,-0.08640224843637667,-0.017329904261205356,3.812899459901338,-1.9046103026326957,-0.3713373591987081,-0.2741544688769881,0
-0.05614001533905097,0.0047758189716931,-0.0923470020268711,-0.0739799999937775,-0.0008406049079278881,0.03384976357119864,-0.2526072553620841,-0.08251511276173423,-0.017403997220396487,0.07200404858838357,-0.027692193963004416,-0.5426069408607246,2.142699872084651,0
-0.018314775982981563,0.049059507271876454,-0.09196801037376735,-0.07376866314390584,0.006318861157664836,0.035313721198165275,-0.25184262666733703,-0.08139126811152841,-0.017281301519294825,0.1188032090330259,0.08485570426735807,-0.745670225898727,2.101643068248945,0
-0.03925884404956848,0.03330367136738016,-0.09234879391304127,-0.07397476573156651,0.011214947778032027,0.036712079693806444,-0.24094427498632587,-0.08027032393242088,-0.01744844027161964,0.03657493956934894,-0.045473185072844105,1.0249560469476722,2.1175542857645984,0
-0.41497348004356727,-0.2537399720528321,0.3126011003382501,-0.5921452374610098,0.019038029915907067,0.038791102378896596,-98.18673403911033,48.923501204719116,-0.017260851585990104,0.16513510544999224,0.13491357008628835,0.05012100434872976,-0.30148570155650783,0
0.24940087845089456,0.3046204979317249,-0.0533861474350207,-0.10284965504114696,0.0059015215879163535,0.046525017357435666,-0.20488557768691742,-0.0626280323641318,-0.017227720873723394,-0.04893748806034376,0.0730416898710031,-0.032484382886252695,-0.29965302541508687,0
-0.13046652570435094,-0.3946286266879791,-0.09155958163433008,-0.04698031105794102,0.004777104916719487,-14.957819923336482,0.18534309264788446,0.02437711103898663,-0.01731822941894971,0.13590713688208683,0.08067556716191827,-0.32516812462796846,0.06103629986442077,0
-1.9738209986603805,-0.18585014430985217,-0.04291415737430988,-0.12394275402048227,0.006348975734842904,0.04583370432397736,-0.183243975479289,-0.051800177159183114,-0.01747194655848846,0.10336339170807797,-0.006691574896732955,-0.035582971279378234,-0.30398289975560094,0
-9.100976288416032,-9.36876576317106,3.056569349298447,2.286772369302493,0.0031387635966358086,-0.1537919144317143,-0.9284752483210843,-0.43395629680180375,-0.01756181371008332,-0.2290314735845742,0.3004522065507702,-0.19849333703555616,-0.2671221141762441,0
-0.0463584271286908,0.027649601547545512,-0.09236144193847366,-0.0739509906926923,0.003943732622282129,0.03507405685092133,-0.2526895543268133,-0.08217197815955982,-0.01732883260633383,0.0719270121649017,-0.028011798113931674,-0.4200514528386391,2.142988953558378,0
-0.05620159288581224,0.020544885727363266,-0.0923473036271226,-0.07397787837104577,0.016616053421736242,0.03410433138006111,-0.25001379860303674,-0.08028985072785898,-0.01736656304964229,0.0866757864793688,-0.039251270818100786,-1.6325859342070153,2.118632638560622,0
-0.013690571011741568,-0.02348303862781803,-0.07743141465780548,-0.10965227495590892,-0.01134926363031944,0.014176141027956448,1.497636789444668,0.34883434511917316,-0.018034235376756042,0.057680211442603005,-0.01861300691250637,0.003075906813797048,-0.30369121970877455,0
-0.0006967051093706955,0.07629131428206631,-0.09105395886700676,-0.07483398395763531,-0.017670459056103687,0.0273156366649758,0.39782815960069295,0.27290184898292086,-0.019463051080452157,0.07105028498729253,-0.04931626665621569,0.16593640944155366,-0.29957209651835626,0
0.5981883586246368,-0.13064838135136425,0.30369678845153447,-0.5508398592184679,15.124945029910148,0.04469473464192948,-0.21655376159132367,-0.03827912717066292,-0.017086511248460508,-0.4587153758780975,0.4211686921317026,-0.12703826877271163,0.25721694653577815,0
1.4972090369770317,-0.6664275057716748,3.393906692471486,0.5062950620277182,0.00900655948180223,0.050066746962327206,-0.03675014911049821,0.13645304468772962,-0.017366777115870195,-24.922144843527978,-0.1135741579004512,2.6541372116457516,-0.5823120188456634,0
5.286519569232273,-3.6954763735269,2.1787953427049818,4.390493044570481,-0.0009409171188106578,0.04475886395788756,1.663715681879479,0.06246154954361343,-0.01696607303241004,-0.36928125673625595,-0.34368060175305876,-0.2562596532812555,-0.21820301476931916,0
-0.06493758031749736,-0.04595937665997514,-0.09211000060732097,-0.07403370539090565,0.010316264881735543,0.0536181732942688,-0.22878842060144294,-0.07942914849831934,-0.017215537679814492,0.0720851611564729,-0.026221630224403793,-0.0318001753580696,-0.3090124846801914,0
-0.01978404232730387,0.046486030743091086,-0.09225837648703922,-0.07425286046920332,0.006344765821586242,0.03519734635124433,0.37659181700612027,-0.028819248589242792,-0.01814056844840563,0.07023807835752731,-0.028876680327649836,-0.036710804708275,-0.3052118003037077,0
-1.7271019130091645,-3.523468032603628,0.5116361913559682,0.3221077228578452,0.008678961912086303,0.04858516213838125,-1.8490770848287794,-0.06494460262106747,-0.017087404641646584,-0.18857669757767115,0.4058587739623839,-0.09184244419622425,-0.2882464723728193,0
-0.01131486355649765,0.05286752698982591,-0.09277413381377925,-0.07148163390170305,0.007034195996384604,0.03486674437473309,0.3177659041961465,0.12829901433059365,-0.016815241641732977,0.0694991818964989,-0.029649598493591577,-0.025607572299359564,-0.30516670809314583,0
-0.04366415561030215,0.019430586025920838,-0.09234553199177505,-0.0739775584303222,0.0010347674855983563,0.03521813506991223,-0.25111677900320384,-0.08085716932719013,-0.017339674705222522,0.08344623280772366,-0.03671310390653341,-2.3242259367019593,2.0962634042251618,0
-0.7049731465975061,-1.6072155097369962,-0.014549955818694983,0.05405474826127168,0.00747994916152998,0.04098283669070536,-0.053014011610676835,-0.023425893615021467,-0.01752421477570372,-0.017139055703329582,-0.006497838985903564,-0.024158711673248668,-0.2989217788075147,0
-0.818465324108538,0.8065985671658472,-5.194773589770742,11.517648709842343,-0.3443160168837318,0.04904617408507648,0.40301934847053894,-0.12707957993947355,-0.017273933084946905,3.452306284293286,-1.2184155384116087,-1.1932025750860882,-0.24015368222628142,0
-0.024792217533299424,0.032663150023675015,-0.04725157596933056,-0.057330413349799755,0.002065348925582385,0.031493883690782334,0.6479669202934903,-0.1269577455273655,-0.017324441337745067,0.03493609307477038,-0.005717034661738003,-0.04228355821281867,-0.30517934955762344,0
-0.5183639807943063,-1.830495337955584,-2.1065164367222753,-1.0502496306074325,0.006627649913528643,0.04406978578331334,-1.0255330302478902,-0.6004199427757904,-0.01881334215798327,6.730975631303766,13.352175783842865,-0.08707626047027564,-0.02832313184505401,0
1.3029162574674438,-0.4682650507202988,0.6454622027931393,0.42629866381478954,0.00665640088824948,0.049887553018530796,-4.020970314178479,-0.14922318647009808,-0.017630103898601118,-0.5382616438241054,0.2588457941462928,-0.11423566978288212,-0.2915035495543719,0
-0.021828855907675648,0.013343242045937632,-0.10246119630374584,-0.138212412374008,0.006929695247535441,0.04269302637586194,-0.239571632895885,-0.07593361805901229,-0.017286242328812467,0.11886034000667152,-0.1112216984502842,-0.6778236006420838,-0.33415344826513865,0
-0.050111526134865844,0.015318842292225398,-0.09234698985711015,-0.07398023620179717,-0.007063011426006289,-0.0019905059464990294,-0.251476996477934,-0.08091914445998585,-0.017555109474823374,0.0716656819230527,-0.027951904808946215,-0.09200371046911163,2.1417925879661706,0
-0.0017179276723153407,0.061566985666511205,-0.09360918612756818,-0.07512569026928219,0.006914402177799659,0.04526407650328596,-0.23946753040276125,-0.07758012437284804,-0.017229718429453065,0.06957892338434872,-0.028232714433118224,-0.05185781222336025,-0.3053331649686681,0
0.07375412727507955,-1.079787702946089e-05,0.08675682105696642,0.00013100029956537767,-10.607072721043762,0.04049500330705832,0.09878806837922278,0.014423570274927421,-0.017459034737923148,-0.04155313675260681,0.08823794755653683,0.24252274512472433,-0.12251387387278877,0
-0.02333377693628713,0.048847524326052064,-0.09096964761940567,-0.07907215939773678,-0.00028853750098276743,0.036317018690285606,0.7224134279879867,0.08822041780856246,-0.017679236442780053,0.07975141994119789,-0.027442640165471956,-0.039209312356844266,-0.30349158782917124,0
-0.24728851812729039,-0.09264466162332069,0.027716392756058195,0.04077511052633766,-0.2842141351860307,11.520089621200352,-0.2365606004496143,-0.04414171520774287,-0.017171062714119747,0.020308518774947826,0.0019227080454686694,0.07461679818593742,-0.621043293787195,0
-2.4132891740282867,-0.019795007950188844,0.6113314361844339,0.5864133148842618,0.0032719466263383392,0.04196531544137964,10.83039447999309,-2.326048012473535,-0.018490142683751147,0.2653021507706935,0.5301292578661726,-0.1077245942218127,-0.2807498968334475,0
-0.03300388772236139,0.0428323094002373,-0.09234695555521948,-0.07398014274700228,0.0016156668002991993,0.05478291041289588,-0.24908474220603075,-0.07933897572543668,-0.017286506562306122,0.05899112317666874,-0.02760775653984506,0.8332838555683179,-2.745888597168445,0
2.2060154738064974,-0.08529547976856043,-0.0023932012057137587,-0.20455489737357013,0.00470865525007557,0.045276561698856264,0.0002444731589969013,-0.05604597320026431,-0.01755712557837458,0.09844689799336256,0.06252770274912346,-0.02172545503207128,-0.299594413075454,0
-0.02177279470598796,-0.02943714179389083,-0.06144468465486478,-0.09300237229563842,0.0017615572814686804,0.039613749182260315,-0.18173315417387317,-0.07008137958327837,-0.017288097625655443,1.5276918828636765,0.11180498860679433,2.690116553956401,-0.10164264307699968,0
0.007303339557890299,0.06550274223510162,-0.09219712755016757,-0.07482440011008332,0.006757048887384812,0.04830157400080806,-0.22111499019204112,-0.05194755729883941,-0.018137428961325665,0.08612870430464478,-0.03988348944568742,0.5953377359903481,-0.2510502982961983,0
-0.04761915078997542,0.007163644873781982,-0.09234714931495314,-0.07398003946508279,-0.0050388065071028144,0.03552296794161239,-0.2509023945058756,-0.08045941330082311,-0.017521979968368493,0.07154068140645072,-0.026270267274513957,-0.14914922472177025,2.142874254242074,0
2.4590128495071637,0.3696622300821789,1.8511092234961015,-1.2572203925240364,0.012027196442565646,0.044224990122212184,-0.4427006941867678,0.1864106776911882,-0.017384086992215563,-0.8268590243956933,0.5552886641365329,-0.13012236979328878,-0.3011119442832609,0
0.1677710670833914,-2.8596397472667845,5.661420836270544,0.8564349747711061,0.00574768682020811,0.045998083485956784,-0.32924248001508927,-0.02288159241300262,-0.017539923293010566,-4.486687540890218,2.3894166683392037,-0.18656890443294968,-0.27564134120365175,0
-0.011035080668282954,0.05821347589289535,-0.09283567149900024,-0.07306172786015179,0.00011434094688115036,0.032746375680182065,0.5777885135206798,0.4196741626128868,-0.01815429236793403,0.06953627805645235,-0.030198262624838493,0.02185342992459558,-0.30294245284607546,0
2.2427054310513497,-1.9279985002710833,9.919754414375866,2.927316304988487,0.007062748315326321,0.08492800470174378,-0.4806417348963438,-0.016073459622874393,-0.01755951701887916,-8.10038383343777,3.351192862656602,-0.68770152539073,-0.28560862035804735,0
2.581772750778192,2.302117522119422,3.332441811727293,2.4559005776817906,0.002250225825334747,0.04339890637526145,0.03268032378471474,0.04539002389886037,-0.017359172523786208,-1.6745440824226159,1.1426540728426102,-0.19845839061406262,-0.2792495984636803,0
9.709072767942523,17.306567219381506,1.8586373686963646,8.761772753465943,-0.0036072040739314566,0.04019466902076062,-9.58287335252416,-0.2860315708197787,-0.017592580882065674,-57.474118834942644,-77.96573729770252,1.7041340642686076,1.1253744936219612,0
-0.04043163856052451,0.039031479931420476,-0.09251421542593789,-0.07401926261433635,0.01260165261797466,0.034336698726450336,0.32987920794185044,0.2593813374445405,-0.017082509502095323,0.0767097110846072,-0.026942581822074988,-0.03086558350187933,-0.3049686109378002,0
1.0161437658946184,0.16386141495061404,-0.08024730828645853,-0.10988140026374676,0.007508227898802468,0.04555368736527251,-0.1568595635038281,-0.04443545978781143,-0.017461281952534602,0.0403574778525997,-0.0016341352252234845,-0.019633550903113094,-0.3010153954417767,0
0.017656010805787305,0.1067478013333831,-0.09245219567189418,-0.07407848311419553,0.007388993597564369,0.05963593489337049,-0.18525810706692655,-0.06253230605724142,57.93383742782027,0.07200861709379136,-0.02772530257697993,-0.04723009048004509,-0.3151674794730541,0
0.009631986573493961,0.06651311682744188,-0.09197370044001742,-0.07522175710923593,-26.88425787061951,0.016946138475630295,0.1798380045193312,0.004825266000519947,-0.018994491883135674,0.07305176405793422,-0.02751920202749679,0.04165443109289699,-0.07844305148868762,0
-0.02070526625776347,0.037098089040934444,-0.09247048283099718,-0.07417813497759246,0.0022035584642866044,0.03662827688638334,0.5098931727296458,0.04753923262041484,-0.017902011096144525,0.08384137626937806,-0.030273275218270987,-0.036652133129527587,-0.30399206062477235,0
-3.8665793830285597,-0.7623489868073601,0.011810837026737953,0.7043691052420822,0.004089761997835781,0.04654172642778125,-0.06258257387657971,-0.06108889283634194,-0.017119672923415277,0.0396984947368383,0.11105160010650353,-0.07221929941323774,-0.28074776189970857,0
-7.120143035698776,1.4033218393300948,0.7496287722511767,1.3357930100523887,0.0009182667693692052,0.24378342913414122,0.9401541869026226,0.48620110629967667,-0.01751111019003685,-0.2996707476113105,0.19493284530146116,-0.15066671921486074,-0.2953407837259838,0
-3.19392334294492,-1.9473754258213223,2.228826466272981,-0.2483149401706579,0.007035026994517219,0.04351175993544751,2.510829281351113,0.40227089754479484,-0.0172972108743038,-1.6456578439110714,0.6105062903393831,-0.027931016479909712,-0.26725818275452023,0
-0.02744919654273737,0.03314063136206355,-0.09264142848735392,-0.0743939887560434,0.005046299294023716,0.03704819262137577,0.2495444361036196,0.0009373544513657824,-0.0176614690244282,0.06987893832742474,-0.02741962079512089,-0.03745165813982255,-0.30457677475027434,0
-0.5748468449214376,0.3249405581339999,-0.100036081340534,0.0785369268022209,-0.05290368795752816,0.07458237308764885,-33.152284372941466,125.56850090511362,-0.017298955756852512,0.0521451790533197,0.06323462397691075,-0.042387103660906,-0.2913020236309846,0
1.3753280298538046,-1.9652839801947022,0.1686078395287956,0.0884557468267058,0.008010953301925125,0.04137449285593245,0.052635039384992824,-0.01578956265165684,-0.017467787407785196,-0.03732252209074288,0.06975522659173584,-0.02329401098321305,-0.29462072746809004,0
-0.052159749541721825,0.019534245886861562,-0.09234745840354781,-0.07398004852898596,0.012524526957008347,0.03740856193145528,-0.2557613400924504,-0.08528081793823013,57.19727062856844,0.07196400482909379,-0.02766220349891017,-0.4602791080703768,2.1439388279340243,0
-0.047583729462240064,0.013910430371546647,-0.09234702914627449,-0.07397999458794494,0.014438011552705195,0.03341020564751542,-0.25150498424725526,-0.08126305553092954,-0.01738925674070684,0.0723065170895593,-0.027840920631349263,-0.47625814595762356,2.1435780204615056,0
-0.039892046684360125,0.015342721573655205,-0.09274726150949233,-0.07423813381862761,0.008883063885755963,0.04567746408747803,-0.12802482586998354,-0.0481091662723585,-0.017373677785168372,0.07025325278228188,-0.028003330210873662,-0.03896122034194424,-0.30616427403698787,0
-0.012459585029517932,0.05672774600560331,-0.09162927723356999,-0.07442132596701623,-0.008924749053396073,0.0149110475188964,-0.23465144311738195,-0.07747956960118316,-0.018324981368639217,0.06747994937584917,-0.027807069544534557,0.16210904780496685,-0.2918074957076522,0
-0.02965088662895301,0.030780375801363016,-0.09202794431209853,-0.07399774556957832,0.015677270325949268,0.03877666062202217,0.12808898299078342,0.16393496760109705,-0.017253767192748626,0.07132191383856426,-0.028558696321254108,-0.026142569576867725,-0.3030815199218168,0
0.5743729966333513,-0.6319366682693736,-0.09055226465584149,-0.061303794649305306,0.005603162760523213,0.04398116967747386,-0.08159332181750302,-0.04495128337258537,-0.01744501406964403,0.02821859920171118,-0.011854467620530123,-0.03267935825689763,-0.3027760166248617,0
-0.026568579579862785,0.005929786702770941,-0.0923466711919769,-0.07398031883853555,0.00020096111961911075,0.03193956783751754,-0.251093239280788,-0.08097583496675971,-0.017410822670928878,3.633872557028688,-1.473394479285872,-5.317931451331829,1.6415599983430988,0
-0.05782628051961676,0.0026918606111778517,-0.09234684402727569,-0.0739795448236383,0.017055803027611078,0.052959683469611885,-0.2565666779534541,-0.08537513350596725,-0.017326165545847563,0.07195704926672286,-0.027678233949755493,0.3527354780376018,-2.7491714698621617,0
-6.583257824362935,-3.1188174677248965,0.8511038513445701,0.675140300071746,0.005191214172259234,0.044492478851978705,-0.39611565215605254,-0.21550294489687946,-0.017350130378135747,-0.6914137775651064,0.03694181238467326,-0.2264115531829533,-0.30196240782170325,0
-0.5954739475392218,-6.0450037169268,0.7034371392905826,2.4456140169905884,0.0074245167881925814,0.044566007763597704,0.24638722253361445,0.024680305401777344,-0.017265350249569537,-0.45032609159609205,0.5291899151563787,-0.12387021138659021,-0.28978388700300445,0
-0.04814449133377091,0.01241058882467618,-0.09234462185352245,-0.07396347224139814,0.01356342379238987,0.03546200091083535,-0.2510123445653682,-0.08083387013354013,-0.017268574143401744,0.06733026502895414,-0.011877572421404416,0.5292994687737503,2.1270468643937077,0
0.015182097988007322,0.09193055755023687,-0.08877639692343024,-0.10412950759784374,-0.0024462393426899014,0.02833193643209749,1.0976558774535499,-0.10661767011060819,-0.017284426816432334,0.07840598922644823,-0.02610811022609764,-0.0373153156690277,-0.3059692312378429,0
-0.05976127524511553,0.007044607340031569,-0.09234745597198965,-0.07397910439283217,0.0012785082420811514,0.0370568356342764,-0.25849340228238915,-0.08693648628515385,57.0267934643417,0.07193169705228734,-0.02768292043521801,-0.401112995245231,2.141988845107981,0
-0.022444528361483414,0.05643901131296907,-0.09179900623232837,-0.07350968725341046,0.037573072913841196,0.03569211820465233,-0.24974992718151884,-0.07971969928324087,-0.017285514950650224,0.07144449338034514,-0.030956614874395043,0.39383432644138205,2.132873281860737,0
0.008784328583104406,0.06648603660690275,-0.09213505736555448,-0.07299660585269095,-0.017996184059405413,0.011122678385156372,0.13244588064423563,0.15389794498012105,-0.019537953651905464,0.07235901860458299,-0.026249510525090752,0.19501184886205117,-0.29785780141565615,0
2.648768662724526,1.4767624873704321,0.17232353629289118,-0.05272956635332338,0.008983800553840836,0.04568254211774198,-0.402127961155267,-0.09965765976659724,-0.017652261433105974,0.14659710573125567,0.090818769277451,-0.030785842117483832,-0.293874218847529,0
